timestamp_pc,lectura_cruda,voltaje,porcentaje
 2026- 04- 09 12: 30: 56,647,0.521,15.0
 2026- 04- 09 12: 30: 56,630,0.508,15.0
 2026- 04- 09 12: 30: 57,661,0.533,16.0
 2026- 04- 09 12: 30: 57,615,0.496,15.0
 2026- 04- 09 12: 30: 58,652,0.525,15.0
 2026- 04- 09 12: 30: 58,663,0.534,16.0
 2026- 04- 09 12: 30: 59,655,0.528,15.0
 2026- 04- 09 12: 30: 59,667,0.538,16.0
 2026- 04- 09 12: 31: 00,666,0.537,16.0
 2026- 04- 09 12: 31: 00,667,0.538,16.0
 2026- 04- 09 12: 31: 01,669,0.539,16.0
 2026- 04- 09 12: 31: 01,656,0.529,16.0
 2026- 04- 09 12: 31: 02,667,0.538,16.0
 2026- 04- 09 12: 31: 02,640,0.516,15.0
 2026- 04- 09 12: 31: 03,646,0.521,15.0
 2026- 04- 09 12: 31: 03,651,0.525,15.0
 2026- 04- 09 12: 31: 04,640,0.516,15.0
 2026- 04- 09 12: 31: 04,657,0.529,16.0
 2026- 04- 09 12: 31: 05,643,0.518,15.0
 2026- 04- 09 12: 31: 05,672,0.542,16.0
 2026- 04- 09 12: 31: 06,643,0.518,15.0
 2026- 04- 09 12: 31: 06,639,0.515,15.0
 2026- 04- 09 12: 31: 07,646,0.521,15.0
 2026- 04- 09 12: 31: 07,671,0.541,16.0
 2026- 04- 09 12: 31: 08,672,0.542,16.0
 2026- 04- 09 12: 31: 08,647,0.521,15.0
 2026- 04- 09 12: 31: 09,636,0.513,15.0
 2026- 04- 09 12: 31: 09,640,0.516,15.0
 2026- 04- 09 12: 31: 10,657,0.529,16.0
 2026- 04- 09 12: 31: 10,656,0.529,16.0
 2026- 04- 09 12: 31: 11,671,0.541,16.0
 2026- 04- 09 12: 31: 11,661,0.533,16.0
 2026- 04- 09 12: 31: 12,640,0.516,15.0
 2026- 04- 09 12: 31: 12,650,0.524,15.0
 2026- 04- 09 12: 31: 13,651,0.525,15.0
 2026- 04- 09 12: 31: 13,632,0.509,15.0
 2026- 04- 09 12: 31: 14,651,0.525,15.0
 2026- 04- 09 12: 31: 14,687,0.554,16.0
 2026- 04- 09 12: 31: 15,651,0.525,15.0
 2026- 04- 09 12: 31: 15,662,0.533,16.0
 2026- 04- 09 12: 31: 16,656,0.529,16.0
 2026- 04- 09 12: 31: 16,647,0.521,15.0
 2026- 04- 09 12: 31: 17,649,0.523,15.0
 2026- 04- 09 12: 31: 17,647,0.521,15.0
 2026- 04- 09 12: 31: 18,672,0.542,16.0
 2026- 04- 09 12: 31: 18,667,0.538,16.0
 2026- 04- 09 12: 31: 19,685,0.552,16.0
 2026- 04- 09 12: 31: 19,659,0.531,16.0
 2026- 04- 09 12: 31: 20,650,0.524,15.0
 2026- 04- 09 12: 31: 20,653,0.526,15.0
 2026- 04- 09 12: 31: 21,641,0.517,15.0
 2026- 04- 09 12: 31: 21,660,0.532,16.0
 2026- 04- 09 12: 31: 22,640,0.516,15.0
 2026- 04- 09 12: 31: 22,656,0.529,16.0
 2026- 04- 09 12: 31: 23,640,0.516,15.0
 2026- 04- 09 12: 31: 23,675,0.544,16.0
 2026- 04- 09 12: 31: 24,648,0.522,15.0
 2026- 04- 09 12: 31: 24,670,0.54,16.0
 2026- 04- 09 12: 31: 25,662,0.533,16.0
 2026- 04- 09 12: 31: 25,656,0.529,16.0
 2026- 04- 09 12: 31: 26,658,0.53,16.0
 2026- 04- 09 12: 31: 26,643,0.518,15.0
 2026- 04- 09 12: 31: 27,655,0.528,15.0
 2026- 04- 09 12: 31: 27,671,0.541,16.0
 2026- 04- 09 12: 31: 28,688,0.554,16.0
 2026- 04- 09 12: 31: 28,668,0.538,16.0
 2026- 04- 09 12: 31: 29,642,0.517,15.0
 2026- 04- 09 12: 31: 29,640,0.516,15.0
 2026- 04- 09 12: 31: 30,645,0.52,15.0
 2026- 04- 09 12: 31: 30,651,0.525,15.0
 2026- 04- 09 12: 31: 31,637,0.513,15.0
 2026- 04- 09 12: 31: 31,685,0.552,16.0
 2026- 04- 09 12: 31: 32,667,0.538,16.0
 2026- 04- 09 12: 31: 32,655,0.528,15.0
 2026- 04- 09 12: 31: 33,659,0.531,16.0
 2026- 04- 09 12: 31: 33,659,0.531,16.0
 2026- 04- 09 12: 31: 34,652,0.525,15.0
 2026- 04- 09 12: 31: 34,642,0.517,15.0
 2026- 04- 09 12: 31: 35,647,0.521,15.0
 2026- 04- 09 12: 31: 35,653,0.526,15.0
 2026- 04- 09 12: 31: 36,640,0.516,15.0
 2026- 04- 09 12: 31: 36,684,0.551,16.0
 2026- 04- 09 12: 31: 37,652,0.525,15.0
 2026- 04- 09 12: 31: 37,645,0.52,15.0
 2026- 04- 09 12: 31: 38,640,0.516,15.0
 2026- 04- 09 12: 31: 38,665,0.536,16.0
 2026- 04- 09 12: 31: 39,647,0.521,15.0
 2026- 04- 09 12: 31: 39,667,0.538,16.0
 2026- 04- 09 12: 31: 40,651,0.525,15.0
 2026- 04- 09 12: 31: 40,682,0.55,16.0
 2026- 04- 09 12: 31: 45,630,0.508,15.0
 2026- 04- 09 12: 31: 45,664,0.535,16.0
 2026- 04- 09 12: 31: 45,667,0.538,16.0
 2026- 04- 09 12: 31: 45,649,0.523,15.0
 2026- 04- 09 12: 31: 45,641,0.517,15.0
 2026- 04- 09 12: 31: 45,656,0.529,16.0
 2026- 04- 09 12: 31: 45,640,0.516,15.0
 2026- 04- 09 12: 31: 45,657,0.529,16.0
 2026- 04- 09 12: 31: 45,640,0.516,15.0
 2026- 04- 09 12: 31: 45,624,0.503,15.0
 2026- 04- 09 12: 31: 46,657,0.529,16.0
 2026- 04- 09 12: 31: 46,675,0.544,16.0
 2026- 04- 09 12: 31: 47,656,0.529,16.0
 2026- 04- 09 12: 31: 47,659,0.531,16.0
 2026- 04- 09 12: 31: 48,627,0.505,15.0
 2026- 04- 09 12: 31: 48,677,0.546,16.0
 2026- 04- 09 12: 31: 49,683,0.55,16.0
 2026- 04- 09 12: 31: 49,638,0.514,15.0
 2026- 04- 09 12: 31: 50,635,0.512,15.0
 2026- 04- 09 12: 31: 50,661,0.533,16.0
 2026- 04- 09 12: 31: 51,656,0.529,16.0
 2026- 04- 09 12: 31: 51,658,0.53,16.0
 2026- 04- 09 12: 31: 52,679,0.547,16.0
 2026- 04- 09 12: 31: 52,666,0.537,16.0
 2026- 04- 09 12: 31: 53,656,0.529,16.0
 2026- 04- 09 12: 31: 53,655,0.528,15.0
 2026- 04- 09 12: 31: 54,663,0.534,16.0
 2026- 04- 09 12: 31: 54,656,0.529,16.0
 2026- 04- 09 12: 31: 55,640,0.516,15.0
 2026- 04- 09 12: 31: 55,656,0.529,16.0
 2026- 04- 09 12: 31: 56,670,0.54,16.0
 2026- 04- 09 12: 31: 56,673,0.542,16.0
 2026- 04- 09 12: 31: 57,660,0.532,16.0
 2026- 04- 09 12: 31: 57,659,0.531,16.0
 2026- 04- 09 12: 31: 58,670,0.54,16.0
 2026- 04- 09 12: 31: 58,653,0.526,15.0
 2026- 04- 09 12: 31: 59,634,0.511,15.0
 2026- 04- 09 12: 31: 59,661,0.533,16.0
 2026- 04- 09 12: 32: 00,667,0.538,16.0
 2026- 04- 09 12: 32: 00,657,0.529,16.0
 2026- 04- 09 12: 32: 01,647,0.521,15.0
 2026- 04- 09 12: 32: 01,643,0.518,15.0
 2026- 04- 09 12: 32: 02,647,0.521,15.0
 2026- 04- 09 12: 32: 02,651,0.525,15.0
 2026- 04- 09 12: 32: 03,670,0.54,16.0
 2026- 04- 09 12: 32: 03,681,0.549,16.0
 2026- 04- 09 12: 32: 04,638,0.514,15.0
 2026- 04- 09 12: 32: 04,645,0.52,15.0
 2026- 04- 09 12: 32: 05,656,0.529,16.0
 2026- 04- 09 12: 32: 05,666,0.537,16.0
 2026- 04- 09 12: 32: 06,658,0.53,16.0
 2026- 04- 09 12: 32: 06,630,0.508,15.0
 2026- 04- 09 12: 32: 07,651,0.525,15.0
 2026- 04- 09 12: 32: 07,673,0.542,16.0
 2026- 04- 09 12: 32: 08,645,0.52,15.0
 2026- 04- 09 12: 32: 08,689,0.555,16.0
 2026- 04- 09 12: 32: 09,656,0.529,16.0
 2026- 04- 09 12: 32: 09,657,0.529,16.0
 2026- 04- 09 12: 32: 10,655,0.528,15.0
 2026- 04- 09 12: 32: 10,659,0.531,16.0
 2026- 04- 09 12: 32: 11,656,0.529,16.0
 2026- 04- 09 12: 32: 11,641,0.517,15.0
 2026- 04- 09 12: 32: 12,650,0.524,15.0
 2026- 04- 09 12: 32: 12,655,0.528,15.0
 2026- 04- 09 12: 32: 13,655,0.528,15.0
 2026- 04- 09 12: 32: 13,672,0.542,16.0
 2026- 04- 09 12: 32: 14,650,0.524,15.0
 2026- 04- 09 12: 32: 14,647,0.521,15.0
 2026- 04- 09 12: 32: 15,640,0.516,15.0
 2026- 04- 09 12: 32: 15,663,0.534,16.0
 2026- 04- 09 12: 32: 16,641,0.517,15.0
 2026- 04- 09 12: 32: 16,654,0.527,15.0
 2026- 04- 09 12: 32: 17,655,0.528,15.0
 2026- 04- 09 12: 32: 17,621,0.5,15.0
 2026- 04- 09 12: 32: 18,673,0.542,16.0
 2026- 04- 09 12: 32: 18,673,0.542,16.0
 2026- 04- 09 12: 32: 19,656,0.529,16.0
 2026- 04- 09 12: 32: 19,641,0.517,15.0
 2026- 04- 09 12: 32: 20,661,0.533,16.0
 2026- 04- 09 12: 32: 20,666,0.537,16.0
 2026- 04- 09 12: 32: 21,659,0.531,16.0
 2026- 04- 09 12: 32: 21,655,0.528,15.0
 2026- 04- 09 12: 32: 22,671,0.541,16.0
 2026- 04- 09 12: 32: 22,638,0.514,15.0
 2026- 04- 09 12: 32: 23,669,0.539,16.0
 2026- 04- 09 12: 32: 23,688,0.554,16.0
 2026- 04- 09 12: 32: 24,674,0.543,16.0
 2026- 04- 09 12: 32: 24,659,0.531,16.0
 2026- 04- 09 12: 32: 25,650,0.524,15.0
 2026- 04- 09 12: 32: 25,651,0.525,15.0
 2026- 04- 09 12: 32: 26,658,0.53,16.0
 2026- 04- 09 12: 32: 26,679,0.547,16.0
 2026- 04- 09 12: 32: 27,656,0.529,16.0
 2026- 04- 09 12: 32: 27,666,0.537,16.0
 2026- 04- 09 12: 32: 28,653,0.526,15.0
 2026- 04- 09 12: 32: 28,657,0.529,16.0
 2026- 04- 09 12: 32: 29,659,0.531,16.0
 2026- 04- 09 12: 32: 29,661,0.533,16.0
 2026- 04- 09 12: 32: 30,646,0.521,15.0
 2026- 04- 09 12: 32: 30,626,0.504,15.0
 2026- 04- 09 12: 32: 31,679,0.547,16.0
 2026- 04- 09 12: 32: 31,646,0.521,15.0
 2026- 04- 09 12: 32: 32,656,0.529,16.0
 2026- 04- 09 12: 32: 32,687,0.554,16.0
 2026- 04- 09 12: 32: 33,653,0.526,15.0
 2026- 04- 09 12: 32: 33,666,0.537,16.0
 2026- 04- 09 12: 32: 34,659,0.531,16.0
 2026- 04- 09 12: 32: 34,658,0.53,16.0
 2026- 04- 09 12: 32: 35,666,0.537,16.0
 2026- 04- 09 12: 32: 35,643,0.518,15.0
 2026- 04- 09 12: 32: 36,656,0.529,16.0
 2026- 04- 09 12: 32: 36,661,0.533,16.0
 2026- 04- 09 12: 32: 37,651,0.525,15.0
 2026- 04- 09 12: 32: 37,635,0.512,15.0
 2026- 04- 09 12: 32: 38,665,0.536,16.0
 2026- 04- 09 12: 32: 38,653,0.526,15.0
 2026- 04- 09 12: 32: 39,663,0.534,16.0
 2026- 04- 09 12: 32: 39,669,0.539,16.0
 2026- 04- 09 12: 32: 40,666,0.537,16.0
 2026- 04- 09 12: 32: 40,667,0.538,16.0
 2026- 04- 09 12: 32: 41,658,0.53,16.0
 2026- 04- 09 12: 32: 41,640,0.516,15.0
 2026- 04- 09 12: 32: 42,662,0.533,16.0
 2026- 04- 09 12: 32: 42,679,0.547,16.0
 2026- 04- 09 12: 32: 43,661,0.533,16.0
 2026- 04- 09 12: 32: 43,656,0.529,16.0
 2026- 04- 09 12: 32: 44,667,0.538,16.0
 2026- 04- 09 12: 32: 44,659,0.531,16.0
 2026- 04- 09 12: 32: 45,670,0.54,16.0
 2026- 04- 09 12: 32: 45,647,0.521,15.0
 2026- 04- 09 12: 32: 46,670,0.54,16.0
 2026- 04- 09 12: 32: 46,646,0.521,15.0
 2026- 04- 09 12: 32: 47,642,0.517,15.0
 2026- 04- 09 12: 32: 47,646,0.521,15.0
 2026- 04- 09 12: 32: 48,642,0.517,15.0
 2026- 04- 09 12: 32: 48,656,0.529,16.0
 2026- 04- 09 12: 32: 49,633,0.51,15.0
 2026- 04- 09 12: 32: 49,656,0.529,16.0
 2026- 04- 09 12: 32: 50,640,0.516,15.0
 2026- 04- 09 12: 32: 50,655,0.528,15.0
 2026- 04- 09 12: 32: 51,667,0.538,16.0
 2026- 04- 09 12: 32: 51,674,0.543,16.0
 2026- 04- 09 12: 32: 52,697,0.562,17.0
 2026- 04- 09 12: 32: 52,669,0.539,16.0
 2026- 04- 09 12: 32: 53,631,0.508,15.0
 2026- 04- 09 12: 32: 53,679,0.547,16.0
 2026- 04- 09 12: 32: 54,651,0.525,15.0
 2026- 04- 09 12: 32: 54,642,0.517,15.0
 2026- 04- 09 12: 32: 55,688,0.554,16.0
 2026- 04- 09 12: 32: 55,663,0.534,16.0
 2026- 04- 09 12: 32: 56,659,0.531,16.0
 2026- 04- 09 12: 32: 56,656,0.529,16.0
 2026- 04- 09 12: 32: 57,669,0.539,16.0
 2026- 04- 09 12: 32: 57,665,0.536,16.0
 2026- 04- 09 12: 32: 58,647,0.521,15.0
 2026- 04- 09 12: 32: 58,647,0.521,15.0
 2026- 04- 09 12: 32: 59,638,0.514,15.0
 2026- 04- 09 12: 32: 59,685,0.552,16.0
 2026- 04- 09 12: 33: 00,640,0.516,15.0
 2026- 04- 09 12: 33: 00,651,0.525,15.0
 2026- 04- 09 12: 33: 01,667,0.538,16.0
 2026- 04- 09 12: 33: 01,642,0.517,15.0
 2026- 04- 09 12: 33: 02,638,0.514,15.0
 2026- 04- 09 12: 33: 02,679,0.547,16.0
 2026- 04- 09 12: 33: 03,656,0.529,16.0
 2026- 04- 09 12: 33: 03,667,0.538,16.0
 2026- 04- 09 12: 33: 04,671,0.541,16.0
 2026- 04- 09 12: 33: 04,657,0.529,16.0
 2026- 04- 09 12: 33: 05,648,0.522,15.0
 2026- 04- 09 12: 33: 05,666,0.537,16.0
 2026- 04- 09 12: 33: 06,661,0.533,16.0
 2026- 04- 09 12: 33: 06,651,0.525,15.0
 2026- 04- 09 12: 33: 07,675,0.544,16.0
 2026- 04- 09 12: 33: 07,675,0.544,16.0
 2026- 04- 09 12: 33: 08,668,0.538,16.0
 2026- 04- 09 12: 33: 08,626,0.504,15.0
 2026- 04- 09 12: 33: 09,647,0.521,15.0
 2026- 04- 09 12: 33: 09,667,0.538,16.0
 2026- 04- 09 12: 33: 10,673,0.542,16.0
 2026- 04- 09 12: 33: 10,682,0.55,16.0
 2026- 04- 09 12: 33: 11,655,0.528,15.0
 2026- 04- 09 12: 33: 11,644,0.519,15.0
 2026- 04- 09 12: 33: 12,655,0.528,15.0
 2026- 04- 09 12: 33: 12,659,0.531,16.0
 2026- 04- 09 12: 33: 13,647,0.521,15.0
 2026- 04- 09 12: 33: 13,674,0.543,16.0
 2026- 04- 09 12: 33: 14,671,0.541,16.0
 2026- 04- 09 12: 33: 14,689,0.555,16.0
 2026- 04- 09 12: 33: 15,640,0.516,15.0
 2026- 04- 09 12: 33: 15,635,0.512,15.0
 2026- 04- 09 12: 33: 16,656,0.529,16.0
 2026- 04- 09 12: 33: 16,640,0.516,15.0
 2026- 04- 09 12: 33: 17,641,0.517,15.0
 2026- 04- 09 12: 33: 17,656,0.529,16.0
 2026- 04- 09 12: 33: 18,647,0.521,15.0
 2026- 04- 09 12: 33: 18,657,0.529,16.0
 2026- 04- 09 12: 33: 19,649,0.523,15.0
 2026- 04- 09 12: 33: 19,675,0.544,16.0
 2026- 04- 09 12: 33: 20,634,0.511,15.0
 2026- 04- 09 12: 33: 20,664,0.535,16.0
 2026- 04- 09 12: 33: 21,654,0.527,15.0
 2026- 04- 09 12: 33: 21,650,0.524,15.0
 2026- 04- 09 12: 33: 22,651,0.525,15.0
 2026- 04- 09 12: 33: 22,656,0.529,16.0
 2026- 04- 09 12: 33: 23,631,0.508,15.0
 2026- 04- 09 12: 33: 23,647,0.521,15.0
 2026- 04- 09 12: 33: 24,657,0.529,16.0
 2026- 04- 09 12: 33: 24,649,0.523,15.0
 2026- 04- 09 12: 33: 25,654,0.527,15.0
 2026- 04- 09 12: 33: 25,639,0.515,15.0
 2026- 04- 09 12: 33: 26,624,0.503,15.0
 2026- 04- 09 12: 33: 26,660,0.532,16.0
 2026- 04- 09 12: 33: 27,659,0.531,16.0
 2026- 04- 09 12: 33: 27,667,0.538,16.0
 2026- 04- 09 12: 33: 28,669,0.539,16.0
 2026- 04- 09 12: 33: 28,665,0.536,16.0
 2026- 04- 09 12: 33: 29,675,0.544,16.0
 2026- 04- 09 12: 33: 29,650,0.524,15.0
 2026- 04- 09 12: 33: 30,679,0.547,16.0
 2026- 04- 09 12: 33: 30,670,0.54,16.0
 2026- 04- 09 12: 33: 31,662,0.533,16.0
 2026- 04- 09 12: 33: 31,652,0.525,15.0
 2026- 04- 09 12: 33: 32,659,0.531,16.0
 2026- 04- 09 12: 33: 32,681,0.549,16.0
 2026- 04- 09 12: 33: 33,653,0.526,15.0
 2026- 04- 09 12: 33: 33,661,0.533,16.0
 2026- 04- 09 12: 33: 34,666,0.537,16.0
 2026- 04- 09 12: 33: 34,665,0.536,16.0
 2026- 04- 09 12: 33: 35,641,0.517,15.0
 2026- 04- 09 12: 33: 35,658,0.53,16.0
 2026- 04- 09 12: 33: 36,641,0.517,15.0
 2026- 04- 09 12: 33: 36,656,0.529,16.0
 2026- 04- 09 12: 33: 37,657,0.529,16.0
 2026- 04- 09 12: 33: 37,669,0.539,16.0
 2026- 04- 09 12: 33: 38,642,0.517,15.0
 2026- 04- 09 12: 33: 38,677,0.546,16.0
 2026- 04- 09 12: 33: 39,657,0.529,16.0
 2026- 04- 09 12: 33: 39,688,0.554,16.0
 2026- 04- 09 12: 33: 40,656,0.529,16.0
 2026- 04- 09 12: 33: 40,684,0.551,16.0
 2026- 04- 09 12: 33: 41,635,0.512,15.0
 2026- 04- 09 12: 33: 41,667,0.538,16.0
 2026- 04- 09 12: 33: 42,651,0.525,15.0
 2026- 04- 09 12: 33: 42,661,0.533,16.0
 2026- 04- 09 12: 33: 43,640,0.516,15.0
 2026- 04- 09 12: 33: 43,640,0.516,15.0
 2026- 04- 09 12: 33: 44,656,0.529,16.0
 2026- 04- 09 12: 33: 44,643,0.518,15.0
 2026- 04- 09 12: 33: 45,638,0.514,15.0
 2026- 04- 09 12: 33: 45,656,0.529,16.0
 2026- 04- 09 12: 33: 46,650,0.524,15.0
 2026- 04- 09 12: 33: 46,682,0.55,16.0
 2026- 04- 09 12: 33: 47,651,0.525,15.0
 2026- 04- 09 12: 33: 47,666,0.537,16.0
 2026- 04- 09 12: 33: 48,653,0.526,15.0
 2026- 04- 09 12: 33: 48,654,0.527,15.0
 2026- 04- 09 12: 33: 49,642,0.517,15.0
 2026- 04- 09 12: 33: 49,683,0.55,16.0
 2026- 04- 09 12: 33: 50,664,0.535,16.0
 2026- 04- 09 12: 33: 50,682,0.55,16.0
 2026- 04- 09 12: 33: 51,647,0.521,15.0
 2026- 04- 09 12: 33: 51,688,0.554,16.0
 2026- 04- 09 12: 33: 52,634,0.511,15.0
 2026- 04- 09 12: 33: 52,657,0.529,16.0
 2026- 04- 09 12: 33: 53,647,0.521,15.0
 2026- 04- 09 12: 33: 53,713,0.575,17.0
 2026- 04- 09 12: 33: 54,640,0.516,15.0
 2026- 04- 09 12: 33: 54,638,0.514,15.0
 2026- 04- 09 12: 33: 55,657,0.529,16.0
 2026- 04- 09 12: 33: 55,644,0.519,15.0
 2026- 04- 09 12: 33: 56,640,0.516,15.0
 2026- 04- 09 12: 33: 56,669,0.539,16.0
 2026- 04- 09 12: 33: 57,648,0.522,15.0
 2026- 04- 09 12: 33: 57,656,0.529,16.0
 2026- 04- 09 12: 33: 58,659,0.531,16.0
 2026- 04- 09 12: 33: 58,661,0.533,16.0
 2026- 04- 09 12: 33: 59,659,0.531,16.0
 2026- 04- 09 12: 33: 59,647,0.521,15.0
 2026- 04- 09 12: 34: 00,678,0.546,16.0
 2026- 04- 09 12: 34: 00,652,0.525,15.0
 2026- 04- 09 12: 34: 01,657,0.529,16.0
 2026- 04- 09 12: 34: 01,670,0.54,16.0
 2026- 04- 09 12: 34: 02,619,0.499,15.0
 2026- 04- 09 12: 34: 02,639,0.515,15.0
 2026- 04- 09 12: 34: 03,636,0.513,15.0
 2026- 04- 09 12: 34: 03,673,0.542,16.0
 2026- 04- 09 12: 34: 04,646,0.521,15.0
 2026- 04- 09 12: 34: 04,649,0.523,15.0
 2026- 04- 09 12: 34: 05,667,0.538,16.0
 2026- 04- 09 12: 34: 05,669,0.539,16.0
 2026- 04- 09 12: 34: 06,641,0.517,15.0
 2026- 04- 09 12: 34: 06,664,0.535,16.0
 2026- 04- 09 12: 34: 07,649,0.523,15.0
 2026- 04- 09 12: 34: 07,646,0.521,15.0
 2026- 04- 09 12: 34: 08,647,0.521,15.0
 2026- 04- 09 12: 34: 08,661,0.533,16.0
 2026- 04- 09 12: 34: 09,646,0.521,15.0
 2026- 04- 09 12: 34: 09,649,0.523,15.0
 2026- 04- 09 12: 34: 10,675,0.544,16.0
 2026- 04- 09 12: 34: 10,687,0.554,16.0
 2026- 04- 09 12: 34: 11,642,0.517,15.0
 2026- 04- 09 12: 34: 11,656,0.529,16.0
 2026- 04- 09 12: 34: 12,662,0.533,16.0
 2026- 04- 09 12: 34: 12,649,0.523,15.0
 2026- 04- 09 12: 34: 13,629,0.507,15.0
 2026- 04- 09 12: 34: 13,639,0.515,15.0
 2026- 04- 09 12: 34: 14,648,0.522,15.0
 2026- 04- 09 12: 34: 14,638,0.514,15.0
 2026- 04- 09 12: 34: 15,659,0.531,16.0
 2026- 04- 09 12: 34: 15,636,0.513,15.0
 2026- 04- 09 12: 34: 16,662,0.533,16.0
 2026- 04- 09 12: 34: 16,665,0.536,16.0
 2026- 04- 09 12: 34: 17,654,0.527,15.0
 2026- 04- 09 12: 34: 17,663,0.534,16.0
 2026- 04- 09 12: 34: 18,662,0.533,16.0
 2026- 04- 09 12: 34: 18,673,0.542,16.0
 2026- 04- 09 12: 34: 19,641,0.517,15.0
 2026- 04- 09 12: 34: 19,655,0.528,15.0
 2026- 04- 09 12: 34: 20,661,0.533,16.0
 2026- 04- 09 12: 34: 20,656,0.529,16.0
 2026- 04- 09 12: 34: 21,679,0.547,16.0
 2026- 04- 09 12: 34: 21,649,0.523,15.0
 2026- 04- 09 12: 34: 22,650,0.524,15.0
 2026- 04- 09 12: 34: 22,666,0.537,16.0
 2026- 04- 09 12: 34: 23,673,0.542,16.0
 2026- 04- 09 12: 34: 23,658,0.53,16.0
 2026- 04- 09 12: 34: 24,671,0.541,16.0
 2026- 04- 09 12: 34: 24,655,0.528,15.0
 2026- 04- 09 12: 34: 25,642,0.517,15.0
 2026- 04- 09 12: 34: 25,654,0.527,15.0
 2026- 04- 09 12: 34: 26,656,0.529,16.0
 2026- 04- 09 12: 34: 26,657,0.529,16.0
 2026- 04- 09 12: 34: 27,642,0.517,15.0
 2026- 04- 09 12: 34: 27,642,0.517,15.0
 2026- 04- 09 12: 34: 28,677,0.546,16.0
 2026- 04- 09 12: 34: 28,675,0.544,16.0
 2026- 04- 09 12: 34: 29,671,0.541,16.0
 2026- 04- 09 12: 34: 29,657,0.529,16.0
 2026- 04- 09 12: 34: 30,662,0.533,16.0
 2026- 04- 09 12: 34: 30,655,0.528,15.0
 2026- 04- 09 12: 34: 31,662,0.533,16.0
 2026- 04- 09 12: 34: 31,664,0.535,16.0
 2026- 04- 09 12: 34: 32,650,0.524,15.0
 2026- 04- 09 12: 34: 32,656,0.529,16.0
 2026- 04- 09 12: 34: 33,643,0.518,15.0
 2026- 04- 09 12: 34: 33,639,0.515,15.0
 2026- 04- 09 12: 34: 34,659,0.531,16.0
 2026- 04- 09 12: 34: 34,659,0.531,16.0
 2026- 04- 09 12: 34: 35,660,0.532,16.0
 2026- 04- 09 12: 34: 35,628,0.506,15.0
 2026- 04- 09 12: 34: 36,624,0.503,15.0
 2026- 04- 09 12: 34: 36,688,0.554,16.0
 2026- 04- 09 12: 34: 37,677,0.546,16.0
 2026- 04- 09 12: 34: 37,659,0.531,16.0
 2026- 04- 09 12: 34: 38,657,0.529,16.0
 2026- 04- 09 12: 34: 38,646,0.521,15.0
 2026- 04- 09 12: 34: 39,659,0.531,16.0
 2026- 04- 09 12: 34: 39,681,0.549,16.0
 2026- 04- 09 12: 34: 40,648,0.522,15.0
 2026- 04- 09 12: 34: 40,641,0.517,15.0
 2026- 04- 09 12: 34: 41,644,0.519,15.0
 2026- 04- 09 12: 34: 41,687,0.554,16.0
 2026- 04- 09 12: 34: 42,633,0.51,15.0
 2026- 04- 09 12: 34: 42,683,0.55,16.0
 2026- 04- 09 12: 34: 43,658,0.53,16.0
 2026- 04- 09 12: 34: 43,647,0.521,15.0
 2026- 04- 09 12: 34: 44,671,0.541,16.0
 2026- 04- 09 12: 34: 44,655,0.528,15.0
 2026- 04- 09 12: 34: 45,654,0.527,15.0
 2026- 04- 09 12: 34: 45,650,0.524,15.0
 2026- 04- 09 12: 34: 46,639,0.515,15.0
 2026- 04- 09 12: 34: 46,640,0.516,15.0
 2026- 04- 09 12: 34: 47,656,0.529,16.0
 2026- 04- 09 12: 34: 47,634,0.511,15.0
 2026- 04- 09 12: 34: 48,631,0.508,15.0
 2026- 04- 09 12: 34: 48,643,0.518,15.0
 2026- 04- 09 12: 34: 49,656,0.529,16.0
 2026- 04- 09 12: 34: 49,665,0.536,16.0
 2026- 04- 09 12: 34: 50,682,0.55,16.0
 2026- 04- 09 12: 34: 50,657,0.529,16.0
 2026- 04- 09 12: 34: 51,636,0.513,15.0
 2026- 04- 09 12: 34: 51,646,0.521,15.0
 2026- 04- 09 12: 34: 52,634,0.511,15.0
 2026- 04- 09 12: 34: 52,671,0.541,16.0
 2026- 04- 09 12: 34: 53,665,0.536,16.0
 2026- 04- 09 12: 34: 53,663,0.534,16.0
 2026- 04- 09 12: 34: 54,618,0.498,15.0
 2026- 04- 09 12: 34: 54,680,0.548,16.0
 2026- 04- 09 12: 34: 55,677,0.546,16.0
 2026- 04- 09 12: 34: 55,672,0.542,16.0
 2026- 04- 09 12: 34: 56,625,0.504,15.0
 2026- 04- 09 12: 34: 56,640,0.516,15.0
 2026- 04- 09 12: 34: 57,630,0.508,15.0
 2026- 04- 09 12: 34: 57,647,0.521,15.0
 2026- 04- 09 12: 34: 58,667,0.538,16.0
 2026- 04- 09 12: 34: 58,662,0.533,16.0
 2026- 04- 09 12: 34: 59,644,0.519,15.0
 2026- 04- 09 12: 34: 59,667,0.538,16.0
 2026- 04- 09 12: 35: 00,689,0.555,16.0
 2026- 04- 09 12: 35: 00,666,0.537,16.0
 2026- 04- 09 12: 35: 01,659,0.531,16.0
 2026- 04- 09 12: 35: 01,662,0.533,16.0
 2026- 04- 09 12: 35: 02,645,0.52,15.0
 2026- 04- 09 12: 35: 02,647,0.521,15.0
 2026- 04- 09 12: 35: 03,662,0.533,16.0
 2026- 04- 09 12: 35: 03,671,0.541,16.0
 2026- 04- 09 12: 35: 04,643,0.518,15.0
 2026- 04- 09 12: 35: 04,649,0.523,15.0
 2026- 04- 09 12: 35: 05,659,0.531,16.0
